58	7	85	96
58	6	43	50
58	6	84	95
59	2	82	82
59	2	84	86
59	2	92	94
59	1	40	74
59	1	92	94
59	5	46	92
59	4	0	39
59	7	75	81
59	7	83	83
59	7	87	92
59	6	24	39
59	6	75	92
60	2	85	85
60	1	36	68
60	1	83	83
60	1	85	85
60	5	41	85
60	4	0	34
60	7	68	85
60	6	25	35
60	6	69	85
61	3	0	10
61	2	50	55
61	5	11	49
61	8	11	17
61	7	38	49
62	3	24	24
62	3	30	41
62	5	0	30
62	8	19	23
62	8	25	29
63	2	0	13
63	1	0	13
63	1	29	70
63	5	14	62
63	4	70	105
63	7	14	27
63	6	14	28
63	6	71	81
64	2	0	12
64	1	0	12
64	1	30	69
64	5	13	63
64	4	70	107
64	7	13	29
64	6	13	29
64	6	70	83
65	3	0	7
65	5	7	31
65	8	8	16
66	2	78	82
66	1	30	64
66	1	77	82
66	5	37	77
66	4	0	29
66	7	63	77
66	6	18	29
66	6	65	76
67	3	0	10
67	5	10	29
67	8	11	20
68	3	0	8
68	2	46	54
68	5	9	47
68	8	9	17
68	7	37	45
69	3	0	8
69	8	9	20
69	5	9	33
70	3	45	51
70	2	0	9
70	5	10	44
70	8	35	44
70	7	10	18
71	3	0	9
71	2	47	54
71	5	8	46
71	8	10	15
71	7	36	46
72	3	0	9
72	1	0	7
72	1	22	30
72	5	8	30
72	8	10	21
72	6	8	21
73	3	45	48
73	2	0	5
73	5	7	44
73	8	32	44
73	7	6	15
74	3	31	39
74	5	0	29
74	8	17	29
75	2	78	81
75	1	32	64
75	1	79	81
75	5	39	79
75	4	0	31
75	7	66	77
75	7	79	79
75	6	26	31
75	6	65	79
76	3	0	6
76	3	11	17
76	1	0	6
76	1	21	30
76	5	7	30
76	8	7	10
76	6	7	20
77	2	76	79
77	1	29	57
77	1	74	79
77	5	35	74
77	7	58	75
77	4	0	28
77	6	17	28
77	6	58	73
78	2	0	14
78	1	0	14
78	1	28	74
78	5	15	67
78	4	75	116
78	7	15	27
78	6	15	27
78	6	75	90
79	3	0	7
79	5	8	29
79	8	8	16
80	2	85	89
80	1	34	74
80	1	85	89
80	5	43	84
80	4	0	33
80	7	72	84
80	6	21	33
80	6	75	84
81	3	0	9
81	2	50	58
81	5	10	49
81	8	10	20
81	7	39	49
82	2	80	84
82	1	32	64
82	1	68	72
82	1	80	84
82	5	39	79
82	4	0	31
82	7	65	79
82	6	22	31
82	6	65	67
82	6	73	79
83	3	0	10
83	2	53	61
83	5	11	52
83	8	11	21
83	7	42	52
84	3	24	30
84	1	0	12
84	1	24	30
84	5	0	24
84	8	14	23
84	6	13	23
85	2	0	15
85	1	0	15
85	1	29	69
85	5	16	60
85	4	70	94
85	7	16	26
85	7	97	104
85	6	16	28
85	6	70	79
86	3	22	29
86	5	0	21
86	8	14	21
87	3	0	9
87	5	9	32
87	8	10	20
88	3	29	39
88	5	0	29
88	8	18	28
89	3	0	8
89	1	0	8
89	1	21	31
89	5	9	31
89	8	9	20
89	6	9	20
90	3	45	52
90	2	0	9
90	5	10	44
90	8	32	44
90	7	10	17
91	3	25	32
91	1	0	12
91	1	25	32
91	5	0	25
91	8	13	24
91	6	13	24
92	3	0	11
92	2	54	63
92	5	10	53
92	8	12	19
92	7	41	53
93	3	26	33
93	5	0	25
93	8	15	25
94	2	0	14
94	1	0	14
94	1	33	76
94	5	15	68
94	4	77	113
94	7	15	31
94	6	15	32
94	6	77	93
95	2	0	6
95	1	0	6
95	1	22	68
95	5	7	58
95	4	69	106
95	7	7	21
95	6	7	21
95	6	69	80
96	3	0	9
96	5	10	32
96	8	10	23
97	2	0	15
97	1	0	15
97	1	31	67
97	5	16	63
97	4	68	102
97	7	16	27
97	6	16	30
97	6	68	79
98	2	79	82
98	1	33	66
98	1	79	82
98	5	39	78
98	4	0	33
98	7	69	78
98	6	22	32
98	6	67	78
99	3	0	8
99	1	0	8
99	1	24	33
99	5	9	33
99	8	9	23
99	6	9	23
100	3	29	39
100	5	0	28
100	8	16	28
101	2	0	14
101	1	0	16
101	1	30	77
101	5	15	66
101	4	77	116
101	7	15	28
101	6	17	29
101	6	78	90
102	2	0	16
102	1	0	17
102	1	30	77
102	5	16	67
102	4	75	111
102	7	17	30
102	6	18	29
102	6	78	85
103	2	81	85
103	1	34	62
103	1	75	76
103	1	78	85
103	5	40	80
103	4	0	32
103	7	64	80
103	6	21	33
103	6	63	74
103	6	77	77
104	3	0	6
104	1	0	6
104	1	18	28
104	5	7	28
104	8	7	17
104	6	7	17
105	3	21	30
105	1	0	11
105	1	24	30
105	5	0	23
105	8	12	20
105	6	12	23
106	3	27	31
106	1	0	13
106	1	27	31
106	5	0	26
106	8	15	26
106	6	14	26
107	3	28	35
107	1	0	13
107	1	29	35
107	5	0	27
107	8	14	27
107	6	14	28
108	3	26	35
108	5	0	25
108	8	15	25
109	2	0	14
109	1	0	14
109	1	33	74
109	5	15	66
109	4	75	113
109	7	15	32
109	6	15	32
109	6	75	89
110	3	28	35
110	1	0	14
110	1	27	35
110	8	16	27
110	6	15	26
110	5	0	26
111	3	25	32
111	5	0	24
111	8	15	24
112	3	41	50
112	2	0	5
112	5	6	44
112	8	31	40
112	7	6	18
113	3	27	33
113	1	0	13
113	1	27	33
113	5	0	26
113	8	14	26
113	6	14	26
114	3	0	8
114	2	48	55
114	5	9	47
114	8	9	17
114	7	38	47
115	2	86	89
115	1	37	75
115	1	86	89
115	5	45	89
115	4	0	36
115	7	76	85
115	7	89	89
115	6	26	36
115	6	76	85
115	6	89	89
116	3	0	9
116	5	8	32
116	8	10	21
117	2	77	80
117	1	33	61
117	1	77	80
117	5	39	75
117	4	0	32
117	7	62	76
117	6	22	32
117	6	62	76
118	3	0	10
118	1	0	11
118	1	23	31
118	5	11	31
118	8	11	21
118	6	12	22
119	3	0	7
119	1	0	7
119	1	21	30
119	5	8	30
119	8	8	20
119	6	8	20
120	3	26	33
120	5	0	25
120	8	16	25
121	3	23	32
121	1	0	10
121	1	24	32
121	5	0	23
121	8	11	22
121	6	11	23
122	2	65	69
122	2	75	79
122	1	30	64
122	1	75	79
122	5	37	64
122	5	70	74
122	4	0	30
122	4	65	69
122	7	70	74
122	6	20	29
122	6	65	74
123	3	26	33
123	5	0	25
123	8	16	25
124	3	26	31
124	1	0	16
124	1	26	31
124	5	0	25
124	8	17	25
124	6	17	25
125	3	0	7
125	1	0	6
125	1	20	27
125	5	7	27
125	8	8	19
125	6	7	19
126	3	28	35
126	1	0	14
126	1	28	35
126	5	0	27
126	8	15	27
126	6	15	27
127	3	0	7
127	1	0	7
127	1	23	30
127	5	8	30
127	8	8	20
127	6	8	22
128	2	77	81
128	1	27	28
128	1	30	63
128	1	76	81
128	5	39	76
128	4	0	32
128	7	63	76
128	6	23	26
128	6	29	29
128	6	64	75
129	3	26	33
129	1	0	14
129	1	26	33
129	5	0	25
129	8	16	25
129	6	15	25
130	2	0	13
130	1	0	13
130	1	24	77
130	5	14	67
130	4	76	114
130	7	14	27
130	6	14	23
130	6	78	89
131	3	0	7
131	5	8	30
131	8	8	20
132	3	0	9
132	2	52	59
132	5	10	51
132	8	10	20
132	7	39	51
133	3	0	9
133	5	10	34
133	8	10	24
134	2	0	15
134	1	0	16
134	1	30	71
134	5	16	64
134	4	73	108
134	7	16	30
134	6	17	29
134	6	72	85
135	2	0	11
135	1	0	11
135	1	26	72
135	1	82	85
135	5	11	65
135	4	74	110
135	7	12	26
135	6	12	25
135	6	73	81
136	3	28	32
136	5	0	26
136	8	16	27
136	8	32	32
137	3	0	9
137	1	0	6
137	1	21	29
137	5	7	29
137	8	10	18
137	6	7	20
138	2	0	12
138	1	0	12
138	1	22	55
138	5	14	50
138	7	13	21
138	4	56	89
138	6	13	21
138	6	56	67
139	3	28	35
139	5	0	27
139	8	16	25
140	3	0	8
140	1	0	8
140	1	21	30
140	5	9	30
140	8	9	20
140	6	9	20
141	3	29	39
141	5	0	28
141	8	15	28
142	3	47	51
142	2	0	5
142	5	6	45
142	8	34	46
142	7	6	16
143	3	46	50
143	2	0	4
143	5	5	44
143	8	30	45
143	7	5	13
144	3	0	10
144	2	45	53
144	5	9	44
144	8	11	19
144	7	36	44
145	2	86	89
145	1	34	71
145	1	81	89
145	5	45	85
145	4	0	37
145	7	72	85
145	6	27	33
145	6	72	80
146	3	38	38
146	3	40	50
146	2	0	8
146	5	10	44
146	8	34	37
146	8	39	39
146	7	9	18
147	3	0	10
147	2	55	60
147	5	11	54
147	8	11	20
147	7	43	54
148	3	26	32
148	5	0	25
148	8	14	25
149	3	0	5
149	1	0	5
149	1	19	25
149	5	7	25
149	8	6	18
149	6	6	18
150	3	0	6
150	5	7	28
150	8	7	18
151	3	29	36
151	5	0	27
151	8	14	28
152	2	0	12
152	1	0	13
152	1	27	66
152	5	13	62
152	4	67	111
152	7	13	27
152	6	14	26
152	6	67	81
153	2	68	83
153	1	32	67
153	1	80	83
153	5	41	67
153	4	0	34
153	4	67	77
153	6	23	31
153	6	68	79
154	2	0	12
154	1	0	12
154	1	28	75
154	5	13	68
154	7	13	27
154	4	76	114
154	6	13	27
154	6	76	89
155	3	28	35
155	1	0	14
155	1	29	35
155	5	0	28
155	8	16	27
155	6	15	28
156	3	0	8
156	5	9	33
156	8	9	19
157	3	47	52
157	2	0	9
157	5	10	46
157	8	36	46
157	7	10	18
158	3	25	31
158	1	0	14
158	1	27	31
158	5	0	26
158	8	16	24
158	6	15	26
159	3	0	10
159	8	11	21
159	5	9	34
160	3	28	35
160	1	0	16
160	1	28	35
160	5	0	27
160	8	15	27
160	6	17	27
161	3	0	11
161	1	0	9
161	1	23	32
161	5	10	32
161	8	12	23
161	6	10	22
162	2	82	84
162	1	30	65
162	1	82	84
162	5	36	82
162	4	0	29
162	7	66	82
162	6	20	29
162	6	66	82
163	3	31	41
163	5	0	30
163	8	19	28
164	3	24	30
164	5	0	23
164	8	13	23
165	2	0	10
165	1	0	10
165	1	21	61
165	5	11	54
165	4	62	98
165	7	11	21
165	6	11	20
165	6	62	73
166	3	0	8
166	1	0	8
166	1	23	32
166	5	9	32
166	8	9	22
166	6	9	22
167	3	0	7
167	1	0	7
167	1	19	26
167	5	8	26
167	8	8	18
167	6	8	18
168	3	0	8
168	1	0	7
168	1	19	27
168	5	8	27
168	8	9	17
168	6	8	18
169	3	27	38
169	5	0	27
169	8	16	26
170	2	0	12
170	1	0	12
170	1	26	67
170	5	13	60
170	4	68	102
170	7	13	26
170	6	13	25
170	6	68	78
171	3	0	5
171	1	0	5
171	1	18	25
171	5	6	25
171	8	6	17
171	6	6	17
172	3	24	32
172	1	0	14
172	1	26	32
172	5	0	25
172	8	17	23
172	6	15	25
173	3	27	33
173	5	0	26
173	8	16	26
174	3	26	31
174	1	0	11
174	1	26	31
174	5	0	25
174	8	12	25
174	6	12	25
175	3	0	7
175	1	0	7
175	1	21	30
175	5	8	30
175	8	8	19
175	6	8	20
176	3	0	9
176	5	9	34
176	8	10	23
177	3	0	6
177	5	8	32
177	8	7	19
178	3	0	8
178	5	9	31
178	8	9	21
179	3	25	31
179	1	0	13
179	1	28	31
179	5	0	25
179	8	14	24
179	6	14	27
180	3	0	10
180	3	13	14
180	5	9	31
180	8	11	12
180	8	15	20
181	3	0	8
181	1	0	5
181	1	19	28
181	5	6	28
181	8	9	16
181	6	6	18
182	3	20	28
182	1	0	12
182	1	21	28
182	5	0	21
182	8	13	19
182	6	13	20
183	2	79	81
183	1	35	66
183	1	79	81
183	5	40	79
183	7	65	79
183	4	0	34
183	6	24	34
183	6	67	79
184	3	23	30
184	5	0	21
184	8	12	22
185	3	27	33
185	1	0	15
185	1	27	33
185	5	0	27
185	8	16	26
185	6	16	26
186	2	81	85
186	1	32	66
186	1	73	74
186	1	82	85
186	5	38	80
186	4	0	31
186	7	67	80
186	6	22	31
186	6	67	72
186	6	75	81
187	2	0	11
187	1	0	11
187	1	25	63
187	5	11	58
187	4	63	98
187	7	12	24
187	6	12	24
187	6	64	74
188	3	0	9
188	5	8	35
188	8	10	22
189	3	0	7
189	5	9	33
189	8	8	21
190	3	26	34
190	1	0	11
190	1	26	34
190	5	0	25
190	8	12	25
190	6	12	25
191	3	0	9
191	5	9	30
191	8	10	18
192	3	22	28
192	5	0	22
192	8	12	21
193	2	73	77
193	1	27	59
193	1	73	77
193	5	33	72
193	4	0	26
193	7	60	72
193	6	18	26
193	6	60	72
194	3	50	55
194	2	0	9
194	5	9	49
194	8	38	49
194	7	10	19
195	3	28	33
195	5	0	27
195	8	16	27
196	3	27	33
196	5	0	26
196	8	16	26
197	3	27	33
197	1	0	14
197	1	28	33
197	5	0	26
197	8	16	26
197	6	15	27
198	3	27	33
198	1	0	15
198	1	26	33
198	5	0	26
198	8	16	26
198	6	16	25
199	2	0	12
199	1	0	12
199	1	28	72
199	5	13	65
199	4	73	115
199	7	13	27
199	6	13	27
199	6	73	85
200	2	83	87
200	1	33	74
200	1	83	87
200	5	41	82
200	4	0	32
200	7	68	82
200	6	22	32
200	6	75	82
201	3	0	10
201	1	0	7
201	1	24	32
201	5	8	32
201	8	11	21
201	6	8	23
202	2	0	11
202	1	0	12
202	1	25	62
202	5	12	56
202	4	63	95
202	7	12	25
202	6	13	24
202	6	63	76
203	3	0	8
203	2	49	57
203	5	9	48
203	8	9	16
203	7	37	48
204	3	22	27
204	1	0	12
204	1	22	27
204	5	0	21
204	8	14	21
204	6	0	0
204	6	13	21
205	3	25	31
205	1	0	13
205	1	25	31
205	5	0	24
205	8	14	24
205	6	14	24
206	3	26	33
206	5	0	25
206	8	15	25
207	3	0	4
207	1	0	3
207	1	17	27
207	5	5	27
207	8	5	15
207	6	4	16
208	3	0	9
208	2	41	55
208	5	10	47
208	8	10	18
208	7	36	40
209	2	0	8
209	1	0	8
209	1	26	72
209	5	9	62
209	4	73	112
209	7	9	25
209	6	9	25
209	6	73	86
